;Código da Escola;Nome da Escola;Dependência Administrativa;Aprovação;Reprovação;Abandono;NO_REGIAO;SG_UF;TP_LOCALIZACAO;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_LABORATORIO_INFORMATICA;IN_BIBLIOTECA;IN_BANHEIRO;IN_AGUA_POTAVEL;Energia;Esgoto;IN_BANHEIRO_PNE;IN_ACESSIBILIDADE_CORRIMAO;IN_ACESSIBILIDADE_ELEVADOR;IN_ACESSIBILIDADE_VAO_LIVRE;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_SINAL_SONORO;IN_ACESSIBILIDADE_SINAL_TATIL;IN_ACESSIBILIDADE_SINAL_VISUAL
11326;41152131;UEPT 10 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE UMUARAMA- SENAC;Privada;98.4;0;1.6;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
11327;41384733;UMUARAMA C A E DEE PROFIS;Estadual;98;2;0;Sul;PR;Rural;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0
11328;41117794;ADILES BORDIN C EEF M;Estadual;82.5;16.3;1.2;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
11329;41118294;NEUSA DOMIT C EEF M PROFIS;Estadual;94.5;3.3;2.2;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;1;1
11330;41118391;SAO CRISTOVAO C EEF M PROFIS;Estadual;93.6;5.8;0.6;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
11331;41118430;TULIO DE FRANCA C EEF M N PROFIS;Estadual;94;6;0;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
11332;41152212;UEPT 18 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE UNIAO DA VITORIA- SENAC;Privada;100;0;0;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
11333;41156021;IFPR - CAMPUS UNIAO DA VITORIA;Federal;99.6;0.4;0;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
11334;41388402;COLEGIO SESI UNIAO DA VITORIA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO;Privada;98.9;1.1;0;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
11335;41053702;SEBASTIAO PARANA C E DREM PROFIS N;Estadual;97.5;2.5;0;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
11336;41057198;ALBERTO DA SILVA PARANA C EEF M PROFIS;Estadual;91.5;5.3;3.2;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1
11337;41079515;VITAL BRASIL C EEF M N;Estadual;93.5;3.9;2.6;Sul;PR;Urbana;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0
11338;41090381;ARNALDO BUSATO C EE F M N PROFIS;Estadual;97.8;2.2;0;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11339;41094557;HENRIQUE VICENZI C E PEEF M N PROFIS;Estadual;90.9;7.6;1.5;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1
11340;41009029;PAULO VI C EEF M PROFIS;Estadual;95.8;2.1;2.1;Sul;PR;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11341;42152755;CEDUP ERNESTO ANTONIO DEBASTIANI;Estadual;93.4;3.8;2.8;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11342;42086728;EEB PROF ANACLETO DAMIANI;Estadual;82;14.9;3.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11343;42145511;EEM SEMENTE DA CONQUISTA;Estadual;94;2;4;Sul;SC;Rural;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11344;42145520;EEM PAULO FREIRE;Estadual;94.4;5.6;0;Sul;SC;Rural;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0
11345;42152500;IFC - CAMPUS AVANCADO ABELARDO LUZ;Federal;91.3;5.8;2.9;Sul;SC;Rural;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0
11346;42023718;EEB PEDRO AMERICO;Estadual;89.2;5.9;4.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;0
11347;42023513;EEB MARIA REGINA DE OLIVEIRA;Estadual;88.9;8.1;3;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0
11348;42042429;EEB RUTH LEBARBECHON;Estadual;82.5;9.6;7.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0
11349;42042445;CEDUP PROF JALDYR BHERING FAUSTINO DA SILVA;Estadual;100;0;0;Sul;SC;Rural;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11350;42054575;EEB IRINEU BORNHAUSEN;Estadual;88.2;7.6;4.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11351;42005353;EEB CEL ANTONIO LEHMKUHL;Estadual;94.5;1.6;3.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
11352;42063302;EEB PROF OSNI PAULINO DA SILVA;Estadual;92.6;6.1;1.3;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11353;42032601;EEB PE ANTONIO VIEIRA;Estadual;87.5;12.5;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11354;42017947;EEB SAO JOAO BOSCO;Estadual;81;15.1;3.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11355;42047722;EEB ARABUTA;Estadual;97.5;2.5;0;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0
11356;42048176;EEB MARCOLINO PEDROSO;Estadual;100;0;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
11357;42021685;EEB ALMIRANTE BOITEUX;Estadual;83.2;11.3;5.5;Sul;SC;Urbana;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0
11358;42021707;IFC - CAMPUS ARAQUARI;Federal;97.4;2.6;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
11359;42152690;EEM SENADOR LUIZ HENRIQUE DA SILVEIRA;Estadual;88.2;5.4;6.4;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11360;42028736;COLEGIO EXTENSAO X;Privada;100;0;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
11361;42076447;EEB BERNARDINO SENA CAMPOS;Estadual;91.5;7.3;1.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1
11362;42076455;EEB DE ARARANGUA;Estadual;74.9;11.5;13.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
11363;42076463;EEB PROF MARIA GARCIA PESSI;Estadual;89.6;7.2;3.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11364;42238200;IFSC - CAMPUS ARARANGUA;Federal;87.2;11.4;1.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11365;42008468;EEB MONS FRANCISCO GIESBERTS;Estadual;85.8;12.4;1.8;Sul;SC;Urbana;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11366;42050340;EEB PROF BENTA CARDOSO;Estadual;100;0;0;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0
11367;42076315;EEB APOLONIO IRENO CARDOSO;Estadual;69.8;17;13.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11368;42070040;EEB PRES JOAO GOULART;Estadual;75.6;16.4;8;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
11369;42070066;EEB PROF FRANCISCA ALVES GEVAERD;Estadual;69.8;21.6;8.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11370;42114012;COLEGIO UNIFICADO;Privada;92.8;7.2;0;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0
11371;42152674;EEB HIGINO JOAO PIO;Estadual;77.1;15.9;7;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1
11372;42164028;COC BALNEARIO CAMBORIU;Privada;97.8;2.2;0;Sul;SC;Urbana;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0
11373;42021693;EEB DOM GREGORIO WARMELING;Estadual;85;6.7;8.3;Sul;SC;Urbana;1;1;0;0;1;1;1;1;1;0;0;1;1;1;0;0
11374;42078814;EEB PRAIA DA GAIVOTA;Estadual;72.8;17.5;9.7;Sul;SC;Urbana;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0
11375;42060591;EEB HELIO WASUM;Estadual;89.7;2.8;7.5;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0
11376;42022231;EEB CONSELHEIRO ASTROGILDO ODON AGUIAR;Estadual;67.7;27.6;4.7;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11377;42152712;EEM SENADOR LUIZ HENRIQUE DA SILVEIRA;Estadual;80.5;15.4;4.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11378;42002273;EEB PROF EMERITA DUARTE S E SOUZA;Estadual;89.5;2.6;7.9;Sul;SC;Urbana;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11379;42002443;EEB PROFA TANIA MARA F E SILVA LOCKS;Estadual;82.4;12.1;5.5;Sul;SC;Urbana;1;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0
11380;42002451;EEM PROF MARIA DA GLORIA V DE FARIA;Estadual;87.3;5.5;7.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11381;42002869;EEB PROF ELOISA MARIA PRAZERES DE FARIA;Estadual;89.6;8.4;2;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11382;42132983;EEBI WHERA TUPA POTY DJA;Estadual;86.7;13.3;0;Sul;SC;Rural;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0
11383;42015987;CEDUP HERMANN HERING;Estadual;88.5;10.1;1.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
11384;42016126;EEB PROF JOAO WIDEMANN;Estadual;80.7;14.2;5.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0
11385;42099501;IFC - CAMPUS BLUMENAU;Federal;91.7;8.3;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1
11386;42156360;SESI SC - BLUMENAU II;Privada;99.8;0.2;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11387;42272327;FACULDADE DE TECNOLOGIA SENAC BLUMENAU;Privada;88.2;11.8;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1
11388;42029970;EEB CAMPOS SALES;Estadual;86.9;7.1;6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0
11389;42070511;EEB PREF LEOPOLDO JOSE GUERREIRO;Estadual;79.9;7.4;12.7;Sul;SC;Urbana;0;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0
11390;42070589;EEB MARIA RITA FLOR;Estadual;83.9;10;6.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11391;42034817;EEB ADOLFO JOSE MARTINS;Estadual;82.3;9.2;8.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11392;42152631;EEM VALMIR OMARQUES NUNES;Estadual;92.2;3.7;4.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11393;42008751;EEB CONEGO NICOLAU GESING;Estadual;87.1;9.5;3.4;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
11394;42080290;EEB DOM JOAO BECKER;Estadual;72.2;20.2;7.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11395;42080789;EEB PE LUX;Estadual;85.6;8.7;5.7;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0
11396;42080800;EEB JOAO XXIII;Estadual;92.7;6.4;0.9;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0
11397;42150663;IFC - CAMPUS BRUSQUE;Federal;96.1;3.9;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11398;42156378;SESI SC - BRUSQUE IV;Privada;100;0;0;Sul;SC;Urbana;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;0
11399;42066760;IFSC - CAMPUS CACADOR;Federal;93.7;3.4;2.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
11400;42072301;EEB PAULO SCHIEFFLER;Estadual;87.8;7.7;4.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11401;42055539;EEB DOM PEDRO II;Estadual;92.5;7;0.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11402;42070384;EEB PROF JOSE ARANTES;Estadual;77.2;7.6;15.2;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0
11403;42070392;EEB PROF MARIA TEREZINHA GARCIA;Estadual;70.2;22.1;7.7;Sul;SC;Urbana;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;0
11404;42070406;IFC - CAMPUS CAMBORIU;Federal;86.9;10.2;2.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11405;42109159;EEB ALCUINO GONCALO VIEIRA;Estadual;70.6;20.8;8.6;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11406;42162408;COLEGIO VISAO CAMBORIU;Privada;97.8;2.2;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1
11407;42029139;EEB EMILIANO RAMOS;Estadual;80.4;8.2;11.4;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0
11408;42098823;EEB PROF ARGEMIRO GONCALVES;Estadual;88.3;8.6;3.1;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0
11409;42037352;EEB MAJOR OTACILIO COUTO;Estadual;92.9;4.8;2.3;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11410;42066751;EEB EMILIO GARRASTAZU MEDICI;Estadual;85.3;11.9;2.8;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0
11411;42103223;CEDUP CAMPO ERE;Estadual;98.2;1.8;0;Sul;SC;Rural;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0
11412;42043794;EEB CORONEL GASPARINO ZORZI;Estadual;95.3;3.1;1.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11413;42159946;SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL;Privada;7.5;0;92.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11414;42073545;IFSC - CAMPUS CANOINHAS;Federal;98.6;1.4;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11415;42088356;EEB RODOLFO ZIPPERER;Estadual;81;12.1;6.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
11416;42089832;EEB SANTA CRUZ;Estadual;87.9;10;2.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11417;42089905;CEDUP VIDAL RAMOS;Estadual;98.7;1.3;0;Sul;SC;Rural;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0
11418;42089913;UNIVERSIDADE DO CONTESTADO CAMPUS DE CANOINHAS;Privada;98.3;0;1.7;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
11419;42137179;DAMA CENTRO REGIONAL DE ENSINO TECNICO LTDA;Privada;86.1;5.6;8.3;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11420;42043310;EEB MATER DOLORUM;Estadual;80.6;14.1;5.3;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11421;42006686;EEB DR OTTO FEUERSCHUETTE;Estadual;88.6;7.5;3.9;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11422;42052297;EEB PROF IRENE STONOGA;Estadual;75.9;12.5;11.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0
11423;42052572;EEB TANCREDO DE ALMEIDA NEVES;Estadual;72.2;15;12.8;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11424;42053498;EEB MARCOLINA RODRIGUES DA SILVA;Estadual;74.9;15.3;9.8;Sul;SC;Rural;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11425;42053552;EEB MARECHAL BORMANN;Estadual;88.4;9.5;2.1;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0
11426;42053625;EEB PROF GENI COMEL;Estadual;82.6;12.2;5.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
11427;42053900;EEB PROF NELSON HOROSTECKI;Estadual;73.9;21.3;4.8;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11428;42053927;EEB CORONEL LARA RIBAS;Estadual;72.5;24;3.5;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1
11429;42116112;COLEGIO EXPONENCIAL;Privada;96.5;1.4;2.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11430;42130875;ALFA REDE DE ENSINO;Privada;100;0;0;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0
11431;42141036;COLEGIO ENERGIA;Privada;99.5;0.5;0;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1
11432;42150019;IFSC - CAMPUS CHAPECO;Federal;97.1;2.3;0.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
11433;42152623;EEB PROF ZITTA FLACH;Estadual;80.4;13.1;6.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
11434;42156394;SESI SC - CHAPECO III;Privada;98.5;1.5;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11435;42199204;CEDUP DE CHAPECO;Estadual;89;0.9;10.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
11436;42014298;COLEGIO MAXIMILIANO GAIDZINSKI;Privada;98.4;1.6;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0
11437;42048230;IFC - CAMPUS CONCORDIA;Federal;95.2;4.6;0.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1
11438;42048656;EEB PROF OLAVO CECCO RIGON;Estadual;81.4;11.9;6.7;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11439;42049105;EEB DOGELLO GOSS;Estadual;97.4;0;2.6;Sul;SC;Rural;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11440;42156386;SESI SC - CONCORDIA II;Privada;100;0;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11441;42085659;EEB PROF OLGA NUNES DE ABREU;Estadual;93.8;6.2;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1
11442;42092906;EEB TERESA RAMOS;Estadual;90.5;5.2;4.3;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0
11443;42038430;COLEGIO MOTIVACAO LTDA;Privada;100;0;0;Sul;SC;Urbana;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;1
11444;42038448;EEB JOAO PAULO I;Estadual;83.9;9.2;6.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11445;42011310;EEB HUMBERTO DE CAMPOS;Estadual;79.5;14.8;5.7;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0
11446;42011604;EEB GOV HERIBERTO HULSE;Estadual;62;32;6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11447;42011639;EEB ENG SEBASTIAO TOLEDO DOS SANTOS;Estadual;71.8;24.8;3.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11448;42012023;ESCOLA NORMAL E GINASIO MADRE TERESA MICHEL;Privada;96.9;3.1;0;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0
11449;42012090;EEB PROF PEDRO DA RE;Estadual;72.5;17.4;10.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;0
11450;42012104;EEB CEL MARCOS ROVARIS;Estadual;72.5;21.6;5.9;Sul;SC;Urbana;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0
11451;42012112;EEB ANTONIO MILANEZ NETTO;Estadual;83.6;11.2;5.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11452;42012120;EEB JOAO FRASSETTO;Estadual;74.9;9.2;15.9;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11453;42012198;COLEGIO SATC;Privada;96.8;2.8;0.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11454;42012201;CEDUP ABILIO PAULO;Estadual;98.9;1.1;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11455;42012422;EEB PE MIGUEL GIACCA;Estadual;80.7;14.3;5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0
11456;42012872;IFSC - CAMPUS CRICIUMA;Federal;94.5;4.9;0.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
11457;42102308;SESI SC - CRICIUMA II;Privada;98.6;1.4;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11458;42113601;COLEGIO UNESC;Privada;96.4;3.6;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1
11459;42123682;COLEGIO UNIVERSITARIO CRICIUMA LTDA;Privada;95.7;4.3;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11460;42151031;FACULDADE SENAC CRICIUMA;Privada;89.7;9;1.3;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
11461;42063469;EEB PROF PATRICIO JOAO DE OLIVEIRA;Estadual;93.5;5.1;1.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11462;42035309;EEB SANTA TERESINHA;Estadual;81.3;0;18.7;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11463;42035767;EEB CASIMIRO DE ABREU;Estadual;88.2;10.6;1.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11464;42149649;CEDUP PROFESSOR ENORI POZZO;Estadual;97.5;2.5;0;Sul;SC;Urbana;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0
11465;42061954;EEB DR THEODURETO DE FARIA SOUTO;Estadual;77.2;19.3;3.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11466;42028108;EEB LINDO SARDAGNA;Estadual;92.5;4.3;3.2;Sul;SC;Urbana;1;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0
11467;42085268;EEB PIO XII;Estadual;96.8;0;3.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11468;42077877;EEB PEDRO SIMON;Estadual;93.2;5.7;1.1;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11469;42000017;INSTITUTO ESTADUAL DE EDUCACAO;Estadual;86.3;11.3;2.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0
11470;42000220;EEB PROF HENRIQUE STODIECK;Estadual;84.5;10.9;4.6;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0
11471;42000351;IFSC - CAMPUS FLORIANOPOLIS;Federal;88.9;6.6;4.5;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
11472;42000645;COLEGIO SANTA CATARINA;Privada;98.1;1.9;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
11473;42000688;COLEGIO DE APLICACAO UFSC;Federal;87.7;9.7;2.6;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0
11474;42000718;EEB SIMAO JOSE HESS;Estadual;82.6;12.2;5.2;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0
11475;42000947;EEB INTENDENTE JOSE FERNANDES;Estadual;69.5;23.2;7.3;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0
11476;42001080;EEB DE MUQUEM;Estadual;65;31.6;3.4;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
11477;42001358;EEB ILDEFONSO LINHARES;Estadual;75.4;21.2;3.4;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;0;0;1;1;0;0
11478;42001757;EEB PROF ANIBAL NUNES PIRES;Estadual;70.3;17.3;12.4;Sul;SC;Urbana;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0
11479;42001765;EEB PRES ROOSEVELT;Estadual;65.8;30;4.2;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0
11480;42106311;COLEGIO GERACAO;Privada;98.7;1.3;0;Sul;SC;Urbana;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1
11481;42108837;EEB DR PAULO FONTES;Estadual;65.3;29.6;5.1;Sul;SC;Urbana;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
11482;42116309;EEM PREF ACACIO GARIBALDI SAO THIAGO;Estadual;88.5;6.2;5.3;Sul;SC;Urbana;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;0
11483;42133114;COLEGIO DA LAGOA;Privada;100;0;0;Sul;SC;Urbana;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0
